"","Index","STAT_422_ID_NUMBER","Full.Address","URL","Model","Street.Address","X","Style","Maintenance","Zip","City","GRAND.LARCENY.5.YR_AVG","listing_price_to_nearest_1000","Parking.Charges","Baths.Full","GRAND.LARCENY.1.YR_AVG","Total.Taxes","GRAND.LARCENY.3.YR_AVG","Fuel","high_schools","Kitchen.Type","walk_score","dogs_allowed","TOTAL.SEVEN.MAJOR.FELONY.OFFENSES.3.YR_AVG","TOTAL.SEVEN.MAJOR.FELONY.OFFENSES.1.YR_AVG","RAPE.5.YR_AVG","Common.Charges","GRAND.LARCENY.OF.MOTOR.VEHICLE.3.YR_AVG","MURDER...NON.NEGL..MANSLAUGHTER.3.YR_AVG","Bedrooms","ROBBERY.1.YR_AVG","FELONY.ASSAULT.5.YR_AVG","MURDER...NON.NEGL..MANSLAUGHTER.1.YR_AVG","Approx.Year.Built","GRAND.LARCENY.OF.MOTOR.VEHICLE.5.YR_AVG","YTD.Enrollment.2011","School","Approx..Interior.Sqft","FELONY.ASSAULT.3.YR_AVG","FELONY.ASSAULT.1.YR_AVG","Deductible..","NOV.Count","BURGLARY.5.YR_AVG","middle_schools1","GRAND.LARCENY.OF.MOTOR.VEHICLE.1.YR_AVG","Total.Rooms","Construction","Beds","BURGLARY.1.YR_AVG","YTD.Attendance.2011","MURDER...NON.NEGL..MANSLAUGHTER.5.YR_AVG","RAPE.3.YR_AVG","Baths.Half","Garage","ROBBERY.5.YR_AVG","ROBBERY.3.YR_AVG","X..Floors.In.Building","RAPE.1.YR_AVG","elem_schools","BURGLARY.3.YR_AVG","cats_allowed","TOTAL.SEVEN.MAJOR.FELONY.OFFENSES.5.YR_AVG","Sold.Price"
"3472",2001,NA,"69-12 197th St, Fresh Meadows NY, 11365","","Garden Apt","69-12 197th St",NA,"Co-op",738,"11365","Fresh Meadows",419,NA,125,"1",408,2302,439,"GAS","Francis Lewis High School (Q430)","Combo",69,"N",862,797,4,397,82,0,"1",55,60,0,1955,90,31988,"26",486,63,58,50,0,219,"Q216",72,4,"Brick",1,198,"93.34%",0,3,"0","NO",64,57,"2",6,"P.S. 026 Rufus King (Q026)",216,"Y",859,160000
"3473",2003,NA,"196-31 69 Ave, Fresh Meadows NY, 11365","","Garden Apt.","196-31 69 Ave",NA,"Co-op",551,"11365","Fresh Meadows",419,NA,67,"1",408,2302,439,"OTHER","Francis Lewis High School (Q430)","Combo",65,"N",862,797,4,397,82,0,"1",55,60,0,1955,90,31988,"26",486,63,58,50,0,219,"Q216",72,4,"Brick",1,198,"93.34%",0,3,"0","NO",64,57,"2",6,"P.S. 026 Rufus King (Q026)",216,"Y",859,165000
"3474",2005,NA,"Fresh Meadows NY, 11365","","Meadowlark Gardens","Address Not available",NA,"Co-op",967,"11365","Fresh Meadows",419,NA,0,"1",408,3128,439,"GAS","Francis Lewis High School (Q430)","Combo",78,"Y",862,797,4,410,82,0,"2",55,60,0,1950,90,31988,"26",445,63,58,50,0,219,"Q250",72,2,"Brick",2,198,"93.34%",0,3,"0","NO",64,57,"2",6,"P.S. 154 Queens (Q154)",216,"Y",859,200000
"3475",2018,NA,"71-41 Park Ave, Fresh Meadows NY, 11365","","Unit 1","71-41 Park Ave",NA,"Condo",696,"11365","Fresh Meadows",419,NA,67,"2",408,2890,439,"GAS","Francis Lewis High School (Q430)","Combo",78,"Y",862,797,4,225,82,0,"2",55,60,0,1985,90,34371,"25",459,63,58,50,1,219,"Q250",72,4,"Brick",2,198,"91.90%",0,3,"0","NO",64,57,"3",6,"P.S. 154 Queens (Q154)",216,"Y",859,430000
"3476",2022,NA,"Fresh Meadows NY, 11365","","Meadow Ridge","Address Not available",NA,"Condo",967,"11365","Fresh Meadows",419,NA,0,"2",408,2000,439,"GAS","Francis Lewis High School (Q430)","Combo",78,"Y",862,797,4,350,82,0,"2",55,60,0,1989,90,31988,"26",410,63,58,50,0,219,"Q250",72,6,"Brick",2,198,"93.34%",0,3,"0","NO",64,57,"2",6,"P.S. 154 Queens (Q154)",216,"Y",859,460000
"3477",2056,NA,"152-18 Union Tpke, Flushing NY, 11367","","2 Bedroom","152-18 Union Tpke",NA,"Condo",545,"11367","Flushing",466,NA,0,"1",465,2509,479,"OTHER","Hillcrest High School (Q505)","Combo",90,"Y",1170,1104,12,553,149,1,"2",212,124,3,1973,166,37009,"28",421,122,112,27,0,219,"Q217",153,4,"Fireproof",2,151,"91.70%",1,13,"0","NO",225,215,"12",8,"P.S. 117 J. Keld / Briarwood School (Q117)",189,"Y",1217,412000
"3478",2057,NA,"152-18 Union Tpke, Flushing NY, 11367","","Condo","152-18 Union Turnpike",NA,"Condo",498,"11367","Flushing",466,NA,0,"1",465,2287,479,"ELEC","Hillcrest High School (Q505)","Combo",90,"Y",1170,1104,12,105,149,1,"2",212,124,3,1973,166,34371,"25",367,122,112,27,15,219,"Q217",153,4,"Concrit",2,151,"91.90%",1,13,"0","NO",225,215,"12",8,"P.S. 117 J. Keld / Briarwood School (Q117)",189,"Y",1217,452000
"3479",2058,NA,"150-38 Union Tpke, Flushing NY, 11367","","Simplex","150-38 Union Tpke",NA,"Condo",602,"11367","Flushing",466,NA,0,"1",465,2975,479,"ELEC","Hillcrest High School (Q505)","Combo",90,"Y",1170,1104,12,466,149,1,"1",212,124,3,1973,166,34371,"25",469,122,112,0,0,219,"Q217",153,3,"Concrete",1,151,"91.90%",1,13,"0","NO",225,215,"13",8,"P.S. 117 J. Keld / Briarwood School (Q117)",189,"Y",1217,375000
"3480",2062,NA,"150-38 Union Tpke, Flushing NY, 11367","","Condo","150-38 Union Turnpike Tpke",NA,"Condo",641,"11367","Flushing",466,NA,0,"2",465,3800,479,"ELEC","Hillcrest High School (Q505)","Combo",90,"Y",1170,1104,12,630,149,1,"2",212,124,3,1973,166,34371,"25",26,122,112,0,0,219,"Q217",153,5,"Concrete",2,151,"91.90%",1,13,"0","NO",225,215,"13",8,"P.S. 117 J. Keld / Briarwood School (Q117)",189,"Y",1217,460000
"3481",2069,NA,"150-17 Jewel Ave, Kew Garden Hills NY, 11367","","George Town Mews B","150-17 Jewel Ave",NA,"Co-op",868,"11367","Kew Garden Hills",466,NA,0,"1",465,100,479,"GAS","John Bowne High School (Q425)","Combo",82,"Y",1170,1104,12,558,149,1,"2",212,124,3,1963,166,37009,"28",42,122,112,47,0,219,"Q250",153,4,"Brock",2,151,"91.70%",1,13,"0","NO",225,215,"2",8,"P.S. 165 Edith K. Bergtraum (Q165)",189,"Y",1217,263000
"3482",2072,NA,"Kew Garden Hills NY, 11367","","Garden Apartment","Address Not available",NA,"Co-op",969,"11367","Kew Garden Hills",466,NA,75,"1",465,2777,479,"GAS","John Bowne High School (Q425)","Combo",82,"Y",1170,1104,12,317,149,1,"1",212,124,3,1948,166,37009,"28",370,122,112,40,0,219,"Q250",153,4,"Brick",1,151,"91.70%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,108000
"3483",2077,NA,"147-01 Village Rd, Kew Garden Hills NY, 11367","","Townhouse","147-01 Village Rd",NA,"Co-op",783,"11367","Kew Garden Hills",466,NA,75,"1",465,1311,479,"OIL","Hillcrest High School (Q505)","Combo",88,"Y",1170,1104,12,380,149,1,"1",212,124,3,1945,166,34371,"25",85,122,112,35,0,219,"Q217",153,4,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 117 J. Keld / Briarwood School (Q117)",189,"Y",1217,128990
"3484",2091,NA,"13627 Jewel Ave, Kew Garden Hills NY, 11367","","Garden","13627 Jewel Ave",NA,"Co-op",737,"11367","Kew Garden Hills",466,NA,33,"1",465,125,479,"GAS","John Bowne High School (Q425)","Combo",82,"Y",1170,1104,12,558,149,1,"10",212,124,3,1945,166,34371,"25",395,122,112,48,0,219,"Q250",153,3,"Brick",5,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,153000
"3485",2092,NA,"77-24 141 St, Flushing NY, 11367","","Kew Village Estates","77-24 141 St",NA,"Co-op",773,"11367","Flushing",466,NA,66,"1",465,2740,479,"GAS","Hillcrest High School (Q505)","Combo",87,"N",1170,1104,12,416,149,1,"1",212,124,3,1937,166,34371,"25",420,122,112,47,1,219,"Q250",153,4,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 164 Queens Valley (Q164)",189,"N",1217,157000
"3486",2100,NA,"67-87 136th St, Kew Garden Hills NY, 11367","","Hyde Park Corp","67-87 136 St",NA,"Co-op",872,"11367","Kew Garden Hills",466,NA,70,"1",465,2740,479,"GAS","John Bowne High School (Q425)","Combo",63,"Y",1170,1104,12,0,149,1,"1",212,124,3,1950,166,34371,"25",486,122,112,35,0,219,"Q250",153,3,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,162000
"3487",2104,NA,"Kew Garden Hills NY, 11367","","1 Bedroom","Address Not available",NA,"Co-op",779,"11367","Kew Garden Hills",466,NA,95,"1",465,2777,479,"GAS","John Bowne High School (Q425)","Combo",82,"N",1170,1104,12,317,149,1,"1",212,124,3,1960,166,34371,"25",316,122,112,40,0,219,"Q250",153,4,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,165000
"3488",2116,NA,"Flushing NY, 11367","","Garden Apt.","Address Not available",NA,"Co-op",658,"11367","Flushing",466,NA,0,"1",465,1575,479,"OIL","John Bowne High School (Q425)","Combo",90,"Y",1170,1104,12,380,149,1,"1",212,124,3,1950,166,34371,"25",288,122,112,40,0,219,"Q250",153,3,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,170000
"3489",2120,NA,"137-15 68th Dr, Kew Garden Hills NY, 11367","","Garden Apartment","137-15 68 Dr",NA,"Co-op",760,"11367","Kew Garden Hills",466,NA,66,"1",465,2740,479,"OIL","John Bowne High School (Q425)","Combo",68,"Y",1170,1104,12,416,149,1,"1",212,124,3,1950,166,34371,"25",487,122,112,47,0,219,"Q250",153,3,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,172500
"3490",2122,NA,"66-07 Park Dr E, Kew Garden Hills NY, 11367","","Garden Apartment","66-07 Park Drive East",NA,"Co-op",690,"11367","Kew Garden Hills",466,NA,66,"1",465,1845,479,"GAS","John Bowne High School (Q425)","Combo",69,"Y",1170,1104,12,447,149,1,"1",212,124,3,1950,166,34371,"25",298,122,112,47,0,219,"Q250",153,3,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,174000
"3491",2123,NA,"Flushing NY, 11367","","Garden","Address Not available",NA,"Co-op",620,"11367","Flushing",466,NA,16,"1",465,1575,479,"OIL","John Bowne High School (Q425)","Combo",90,"Y",1170,1104,12,380,149,1,"1",212,124,3,1950,166,34371,"25",343,122,112,40,0,219,"Q250",153,3,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"1",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,175000
"3492",2130,NA,"Flushing NY, 11367","","1 Bedroom","Address Not available",NA,"Co-op",638,"11367","Flushing",466,NA,100,"1",465,1575,479,"OIL","John Bowne High School (Q425)","Combo",90,"Y",1170,1104,12,380,149,1,"1",212,124,3,1950,166,34371,"25",316,122,112,40,0,219,"Q250",153,4,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,180000
"3493",2132,NA,"150-60 Melbourne Ave, Flushing NY, 11367","","Garden","150-60 Melbourne",NA,"Co-op",725,"11367","Flushing",466,NA,53,"1",465,2678,479,"GAS","John Bowne High School (Q425)","Combo",84,"Y",1170,1104,12,301,149,1,"1",212,124,3,1940,166,34371,"25",354,122,112,40,0,219,"Q250",153,4,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 165 Edith K. Bergtraum (Q165)",189,"Y",1217,180000
"3494",2133,NA,"67-35 136 St, Kew Garden Hills NY, 11367","","Gardens","67-35 136 St",NA,"Co-op",678,"11367","Kew Garden Hills",466,NA,40,"1",465,2740,479,"GAS","John Bowne High School (Q425)","Combo",68,"Y",1170,1104,12,416,149,1,"1",212,124,3,1950,166,34371,"25",420,122,112,50,0,219,"Q250",153,3,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,183999
"3495",2138,NA,"Flushing NY, 11367","","Garden Apt.","Address Not available",NA,"Co-op",658,"11367","Flushing",466,NA,0,"1",465,1575,479,"OIL","John Bowne High School (Q425)","Combo",90,"Y",1170,1104,12,380,149,1,"1",212,124,3,1952,166,34371,"25",288,122,112,40,0,219,"Q250",153,3,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,189000
"3496",2144,NA,"14928 Melbourne Ave, Flushing NY, 11367","","Garden Style","14928 Melbourne Ave",NA,"Co-op",640,"11367","Flushing",466,NA,53,"1",465,2678,479,"OIL","John Bowne High School (Q425)","Combo",84,"Y",1170,1104,12,301,149,1,"1",212,124,3,1950,166,34371,"25",326,122,112,40,0,219,"Q250",153,3,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"N",1217,195000
"3497",2157,NA,"150-76 Village Rd, Kew Garden Hills NY, 11367","","Duplex","150-76 Village Rd",NA,"Co-op",1311,"11367","Kew Garden Hills",466,NA,75,"1",465,1311,479,"GAS","Hillcrest High School (Q505)","Combo",88,"Y",1170,1104,12,350,149,1,"2",212,124,3,1948,166,37009,"28",4,122,112,45,0,219,"Q217",153,5,"Brick",2,151,"91.70%",1,13,"0","NO",225,215,"3",8,"P.S. 117 J. Keld / Briarwood School (Q117)",189,"Y",1217,210000
"3498",2169,NA,"7804A 147th St, Kew Garden Hills NY, 11367","","Garden","7804A 147th St",NA,"Co-op",810,"11367","Kew Garden Hills",466,NA,66,"1",465,2740,479,"GAS","John Bowne High School (Q425)","Combo",84,"N",1170,1104,12,416,149,1,"2",212,124,3,1945,166,34371,"25",420,122,112,47,0,219,"Q250",153,5,"Brick",2,151,"91.90%",1,13,"0","NO",225,215,"3",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,220000
"3499",2175,NA,"77-12 Vleigh Pl, Flushing NY, 11367","","2 Bedroom Coop","77-12 Vleigh Pl",NA,"Co-op",905,"11367","Flushing",466,NA,66,"1",465,2740,479,"GAS","Hillcrest High School (Q505)","Combo",87,"Y",1170,1104,12,0,149,1,"2",212,124,3,1940,166,34371,"25",420,122,112,47,2,219,"Q250",153,4,"Brick",2,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 164 Queens Valley (Q164)",189,"Y",1217,225000
"3500",2177,NA,"68-46 136th St, Flushing NY, 11367","","Garden","6846 136 St",NA,"Co-op",964,"11367","Flushing",466,NA,70,"1",465,2740,479,"ELEC","John Bowne High School (Q425)","Combo",63,"Y",1170,1104,12,0,149,1,"1",212,124,3,1945,166,34371,"25",486,122,112,35,0,219,"Q250",153,5,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,225000
"3501",2180,NA,"Flushing NY, 11367","","Garden Apt.","Address Not available",NA,"Co-op",909,"11367","Flushing",466,NA,0,"1",465,1575,479,"OIL","John Bowne High School (Q425)","Combo",90,"Y",1170,1104,12,380,149,1,"2",212,124,3,1952,166,34371,"25",288,122,112,40,0,219,"Q250",153,4,"Brick",2,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,230000
"3502",2183,NA,"137-03 68th Dr, Kew Garden Hills NY, 11367","","Garden Apartment","137-03 68 Dr",NA,"Co-op",998,"11367","Kew Garden Hills",466,NA,66,"1",465,2740,479,"OIL","John Bowne High School (Q425)","Combo",68,"Y",1170,1104,12,416,149,1,"2",212,124,3,1950,166,31988,"26",487,122,112,47,0,219,"Q250",153,4,"Brick",2,151,"93.34%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,230000
"3503",2184,NA,"69-22 138th St, Flushing NY, 11367","","Garden","69-22 138th Street",NA,"Co-op",1060,"11367","Flushing",466,NA,66,"1",465,2740,479,"OIL","John Bowne High School (Q425)","Combo",84,"Y",1170,1104,12,416,149,1,"2",212,124,3,1945,166,34371,"25",397,122,112,45,0,219,"Q250",153,5,"Brick",2,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,235000
"3504",2188,NA,"Flushing NY, 11367","","Garden Apt.","Address Not available",NA,"Co-op",894,"11367","Flushing",466,NA,0,"1",465,1575,479,"OIL","John Bowne High School (Q425)","Combo",90,"Y",1170,1104,12,380,149,1,"2",212,124,3,1952,166,34371,"25",288,122,112,40,0,219,"Q250",153,4,"Brick",2,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,240000
"3505",2193,NA,"69-63 136 St, Kew Garden Hills NY, 11367","","Lafayette Place","69-63 136 St",NA,"Co-op",731,"11367","Kew Garden Hills",466,NA,40,"1",465,2740,479,"GAS","Hillcrest High School (Q505)","Combo",68,"Y",1170,1104,12,416,149,1,"2",212,124,3,1949,166,34371,"25",420,122,112,50,0,219,"Q250",153,5,"Brick",2,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 164 Queens Valley (Q164)",189,"N",1217,250000
"3506",2201,NA,"152-51 Jewel Ave, Flushing NY, 11367","","Georgetown Mews","152-51 Jewel Ave",NA,"Co-op",857,"11367","Flushing",466,NA,33,"1",465,125,479,"GAS","John Bowne High School (Q425)","Combo",82,"Y",1170,1104,12,558,149,1,"2",212,124,3,1952,166,34371,"25",421,122,112,48,0,219,"Q250",153,5,"Brick",2,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 165 Edith K. Bergtraum (Q165)",189,"N",1217,263000
"3507",2202,NA,"Flushing NY, 11367","","Garden Apt.","Address Not available",NA,"Co-op",873,"11367","Flushing",466,NA,0,"1",465,1575,479,"OIL","John Bowne High School (Q425)","Combo",90,"Y",1170,1104,12,380,149,1,"2",212,124,3,1952,166,34371,"25",288,122,112,40,0,219,"Q250",153,4,"Brick",2,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,265000
"3508",2204,NA,"68-38 136th St, Kew Garden Hills NY, 11367","","Garden Apartment","68-38 136 St",NA,"Co-op",1229,"11367","Kew Garden Hills",466,NA,70,"1",465,2740,479,"OIL","John Bowne High School (Q425)","Combo",63,"Y",1170,1104,12,0,149,1,"3",212,124,3,1950,166,34371,"25",483,122,112,35,0,219,"Q250",153,6,"Brick",3,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,275000
"3509",2209,NA,"67-01 Park Dr E, Flushing NY, 11367","","Garden","6701 Park Drive East",NA,"Co-op",1300,"11367","Flushing",466,NA,66,"1",465,1845,479,"GAS","John Bowne High School (Q425)","Combo",69,"Y",1170,1104,12,447,149,1,"3",212,124,3,1945,166,34371,"25",298,122,112,47,0,219,"Q250",153,7,"Brick",3,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,292000
"3510",2212,NA,"68-57 136th St, Flushing NY, 11367","","Garden Style","68-57 136 St",NA,"Co-op",1237,"11367","Flushing",466,NA,70,"1",465,2740,479,"OIL","John Bowne High School (Q425)","Combo",63,"Y",1170,1104,12,0,149,1,"3",212,124,3,1950,166,34371,"25",4,122,112,35,0,219,"Q250",153,6,"Brick",3,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,302000
"3511",2213,NA,"67-20 136th St, Flushing NY, 11367","","Garden","67-20 136th St",NA,"Co-op",1225,"11367","Flushing",466,NA,70,"1",465,2740,479,"GAS","John Bowne High School (Q425)","Combo",63,"Y",1170,1104,12,0,149,1,"3",212,124,3,1945,166,34371,"25",486,122,112,35,0,219,"Q250",153,6,"Brick",3,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,305000
"3512",2216,NA,"152-72 Melbourne Ave, Flushing NY, 11367","","Studio","152-72 Melbourne Ave",NA,"Condo",741,"11367","Flushing",466,NA,53,"1",465,2361,479,"GAS","John Bowne High School (Q425)","Combo",85,"N",1170,1104,12,269,149,1,"0",212,124,3,1963,166,34371,"25",284,122,112,40,0,219,"Q250",153,2,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"6",8,"P.S. 201 The Discovery School for Inquiry and Research (Q201)",189,"N",1217,270000
"3513",2218,NA,"152-72 Melbourne Ave, Flushing NY, 11367","","Studio","152-72 Melbourne Ave",NA,"Condo",741,"11367","Flushing",466,NA,53,"1",465,2617,479,"GAS","John Bowne High School (Q425)","Combo",85,"N",1170,1104,12,285,149,1,"0",212,124,3,1963,166,34371,"25",284,122,112,40,0,219,"Q250",153,2,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"6",8,"P.S. 201 The Discovery School for Inquiry and Research (Q201)",189,"N",1217,288888
"3514",2225,NA,"69-95 Park Dr E, Kew Garden Hills NY, 11367","","Regent's Park","69-95 E Park Dr",NA,"Condo",782,"11367","Kew Garden Hills",466,NA,66,"1",465,1700,479,"GAS","John Bowne High School (Q425)","Combo",69,"Y",1170,1104,12,450,149,1,"1",212,124,3,1950,166,34371,"25",298,122,112,47,0,219,"Q250",153,4,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 164 Queens Valley (Q164)",189,"Y",1217,350000
"3515",2226,NA,"150-38 Union Tpke, Flushing NY, 11367","","Hillcrest Condo","150-38 Union Tpke",NA,"Condo",602,"11367","Flushing",466,NA,0,"1",465,3120,479,"ELEC","Hillcrest High School (Q505)","Combo",90,"Y",1170,1104,12,466,149,1,"1",212,124,3,1973,166,34371,"25",326,122,112,0,0,219,"Q217",153,4,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"13",8,"P.S. 117 J. Keld / Briarwood School (Q117)",189,"Y",1217,350000
"3516",2237,NA,"13627 Jewel Ave, Kew Garden Hills, NY 11367","http://www.mlsli.com/homes-for-sale/13627-Jewel-Ave-Kew-Garden-Hills-NY-11367-172823095","Garden","13627 Jewel",NA,"Co-op",737,"11367","Hills",466,NA,33,"1",465,125,479,"GAS","John Bowne High School (Q425)","Combo",73,"Y",1170,1104,12,558,149,1,"1",212,124,3,1945,166,34371,"25",395,122,112,48,0,219,"Q250",153,3,"Brick",2,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 219 Paul Klapper (Q219)",189,"Y",1217,153000
"3517",2238,NA,"77-24 141 St, Flushing NY, 11367","http://www.mlsli.com/homes-for-sale/77-24-141-St-Flushing-NY-11367-153349915","Kew Village Estates","77-24 141st",NA,"Co-op",773,"11367","Flushing",466,NA,66,"1",465,2740,479,"GAS","Hillcrest High School (Q505)","Combo",87,"N",1170,1104,12,416,149,1,"1",212,124,3,1937,166,34371,"25",420,122,112,47,0,219,"Q250",153,4,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 164 Queens Valley (Q164)",189,"N",1217,157000
"3518",2250,NA,"77-12 Vleigh Pl, Flushing NY, 11367","http://www.mlsli.com/homes-for-sale/77-12-Vleigh-Pl-Flushing-NY-11367-184353484","2 Bedroom Coop","77-12 Vleigh",NA,"Co-op",905,"11367","Flushing",466,NA,66,"1",465,2740,479,"GAS","Hillcrest High School (Q505)","Combo",87,"Y",1170,1104,12,0,149,1,"2",212,124,3,1940,166,34371,"25",420,122,112,47,2,219,"Q250",153,4,"Brick",2,151,"91.90%",1,13,"0","NO",225,215,"2",8,"P.S. 164 Queens Valley (Q164)",189,"Y",1217,225000
"3519",2271,213,"150-77 70th Rd, Ì_å_Kew Garden Hills NY, 11367","http://www.mlsli.com/homes-for-sale/114-20-Queens-Blvd-Forest-Hills-NY-11375-195548107","Co-Op","150-77 70th",NA,"Co-op",627,"11367","Hills",466,209,66,"1",465,2740,479,"OIL","John Bowne High School (Q425)","Combo",87,"N",1170,1104,12,0,149,1,"1",212,124,3,1941,166,37009,"28",291,122,112,47,0,219,"Q250",153,3,"Brick",1,151,"91.70%",1,13,"0","NO",225,215,"2",8,"P.S. 165 Edith K. Bergtraum (Q165)",189,"N",1217,NA
"3520",2274,208,"150-38 Union Tpke, Flushing NY, 11367","http://www.mlsli.com/homes-for-sale/83-33-Austin-St-Kew-Gardens-NY-11415-189875480","Hill Crest Towers","150-38 Union",NA,"Co-op",602,"11367","Flushing",466,309,0,"1",465,2092,479,"GAS","Hillcrest High School (Q505)","Combo",90,"Y",1170,1104,12,630,149,1,"0",212,124,3,1939,166,37009,"28",237,122,112,0,0,219,"Q217",153,3,"Brick",1,151,"91.70%",1,13,"0","YES",225,215,"13",8,"P.S. 117 J. Keld / Briarwood School (Q117)",189,"Y",1217,NA
"3521",2280,172,"144-34 77th Rd, Kew Garden Hills NY, 11367","http://www.mlsli.com/homes-for-sale/99-60-63rd-Rd-Rego-Park-NY-11374-195008839","One Bedroom","144-34 77",NA,"Co-op",570,"11367","Hills",466,197,120,"1",465,2740,479,"OIL","Hillcrest High School (Q505)","Combo",88,"N",1170,1104,12,416,149,1,"1",212,124,3,1955,166,37009,"28",421,122,112,40,79,219,"Q250",153,3,"Brick",2,151,"91.70%",1,13,"0","NO",225,215,"3",8,"P.S. 164 Queens Valley (Q164)",189,"N",1217,NA
"3522",2281,171,"144-33 79th Ave, Kew Garden Hills NY, 11367","http://www.mlsli.com/homes-for-sale/66-36-Yellowstone-Blvd-Forest-Hills-NY-11375-195281928","3Fl","14433 79th",NA,"Co-op",598,"11367","Hills",466,215,135,"1",465,2740,479,"OIL","Hillcrest High School (Q505)","Combo",90,"N",1170,1104,12,314,149,1,"1",212,124,3,1965,166,37009,"28",320,122,112,50,0,219,"Q250",153,3,"Brick",1,151,"91.70%",1,13,"0","NO",225,215,"5",8,"P.S. 164 Queens Valley (Q164)",189,"N",1217,NA
"3523",2290,NA,"152-72 Melbourne Ave, Flushing NY, 11367","http://www.mlsli.com/homes-for-sale/152-72-Melbourne-Ave-Flushing-NY-11367-192071999","Studio","152-72 Melbourne",NA,"Condo",741,"11367","Flushing",466,NA,53,"1",465,2617,479,"GAS","John Bowne High School (Q425)","Combo",85,"N",1170,1104,12,285,149,1,"0",212,124,3,1963,166,34371,"25",284,122,112,40,0,219,"Q250",153,2,"Brick",1,151,"91.90%",1,13,"0","NO",225,215,"6",8,"P.S. 201 The Discovery School for Inquiry and Research (Q201)",189,"N",1217,288888
"3524",2292,NA,"152-18 Union Tpke, Flushing NY, 11367","http://www.mlsli.com/homes-for-sale/152-18-Union-Turnpike-Flushing-NY-11367-178642441","Condo","152-18 Union",NA,"Condo",498,"11367","Flushing",466,NA,0,"1",465,2287,479,"ELEC","Hillcrest High School (Q505)","Combo",90,"N",1170,1104,12,105,149,1,"2",212,124,3,1973,166,34371,"25",367,122,112,27,15,219,"Q217",153,4,"Concrete",2,151,"91.90%",1,13,"0","NO",225,215,"12",8,"P.S. 117 J. Keld / Briarwood School (Q117)",189,"N",1217,452000
